id	Feature	ProteomeCounts	ExpectedSwitchFrequency	LostNum	GainNum	fc_g	fc_l	fc_m	p_g	adjp_g	p_l	adjp_l	p_m	adjp_m	switches_g	switches_l
PF14946	PF14946|Domain_of_unknown_function_(DUF4501)	22	8.173850366522881e-5	NA	NA	NA	NA	0.7518247195138076	NA	NA	NA	NA	0.792678738458485	1.0	NA	NA
PF14948	PF14948|RESP18_domain	1	3.7153865302376733e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14949	PF14949|ARF7_effector_protein_C-terminus	11	4.0869251832614405e-5	NA	NA	NA	NA	1.370634296344403	NA	NA	NA	NA	0.27630239810720597	1.0	NA	NA
PF14950	PF14950|Domain_of_unknown_function_(DUF4502)	3	1.114615959071302e-5	0	8	43.549299193010135	0.0	0.7299840014050265	2.7277442903778166e-11	3.6333553947832514e-8	1.0	1.0	0.7775349650949633	1.0	1	0
PF14951	PF14951|Domain_of_unknown_function_(DUF4503)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7347730248444223	NA	NA	NA	NA	0.888630221342958	1.0	NA	NA
PF14952	PF14952|Putative_treble-clef,_zinc-finger,_Zn-binding	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14953	PF14953|Domain_of_unknown_function_(DUF4504)	0	0.0	NA	NA	NA	NA	1.1403677345585432	NA	NA	NA	NA	0.3639786554561019	1.0	NA	NA
PF14954	PF14954|Limb_expression_1	11	4.0869251832614405e-5	NA	NA	NA	NA	0.8620828970409975	NA	NA	NA	NA	0.7445737963757432	1.0	NA	NA
PF14955	PF14955|Mitochondrial_ribosome_subunit_S24	0	0.0	NA	NA	NA	NA	1.26949334317904	NA	NA	NA	NA	0.3161653255243664	1.0	NA	NA
PF14956	PF14956|Domain_of_unknown_function_(DUF4505)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.40041001915679186	NA	NA	NA	NA	0.9796256513869156	1.0	NA	NA
PF14957	PF14957|Cdc42_effector	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5156086724144776	NA	NA	NA	NA	0.9972058836915865	1.0	NA	NA
PF14958	PF14958|Domain_of_unknown_function_(DUF4506)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.338459782345708	NA	NA	NA	NA	0.25285961045052496	1.0	NA	NA
PF14959	PF14959|gamma-Secretase-activating_protein_C-term	11	4.0869251832614405e-5	NA	NA	NA	NA	0.21615738006865134	NA	NA	NA	NA	0.990209385110789	1.0	NA	NA
PF14960	PF14960|ATP_synthase_regulation	11	4.0869251832614405e-5	NA	NA	NA	NA	0.4751532227327263	NA	NA	NA	NA	0.8781054803380739	1.0	NA	NA
PF14961	PF14961|Broad-minded_protein	20	7.430773060475346e-5	NA	NA	NA	NA	0.7766560708924483	NA	NA	NA	NA	0.951436494285825	1.0	NA	NA
PF14962	PF14962|Mitochondria_Localisation_Sequence	11	4.0869251832614405e-5	35	0	0.0	10.309251781082768	0.810757825759047	1.0	1.0	1.352448232623457e-23	1.6851504978488274e-20	0.7768459540177775	1.0	0	1
PF14963	PF14963|Calcium_signal-modulating_cyclophilin_ligand	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0598213146454862	NA	NA	NA	NA	0.45919382741252573	1.0	NA	NA
PF14964	PF14964|Domain_of_unknown_function_(DUF4507)	9	3.343847877213906e-5	NA	NA	NA	NA	1.1253628959459308	NA	NA	NA	NA	0.34016958747951165	1.0	NA	NA
PF14965	PF14965|Negative_regulator_of_p53/TP53	11	4.0869251832614405e-5	NA	NA	NA	NA	0.8941055266476035	NA	NA	NA	NA	0.6967926520627504	1.0	NA	NA
PF14966	PF14966|DNA_repair_REX1-B	11	4.0869251832614405e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14967	PF14967|FAM70_protein	16	5.944618448380277e-5	NA	NA	NA	NA	1.2816214879772603	NA	NA	NA	NA	0.0951496518564365	1.0	NA	NA
PF14968	PF14968|Coiled_coil_protein_84	11	4.0869251832614405e-5	27	3	4.453905599285127	7.9528513739781355	0.5229673835108624	0.03100158064695335	1.0	7.511730996306871e-16	8.803748727671654e-13	0.9793836905089056	1.0	1	1
PF14969	PF14969|Domain_of_unknown_function_(DUF4508)	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14970	PF14970|Domain_of_unknown_function_(DUF4509)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.420602369908261	NA	NA	NA	NA	0.9731930377224329	1.0	NA	NA
PF14971	PF14971|Domain_of_unknown_function_(DUF4510)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.29330445847699155	NA	NA	NA	NA	0.9914551951091006	1.0	NA	NA
PF14972	PF14972|Mitochondrial_morphogenesis_regulator	11	4.0869251832614405e-5	62	0	0.0	18.262103155060903	0.2915050446213045	1.0	1.0	9.015834598389932e-55	1.2252519219211917e-51	0.9917633059515059	1.0	0	1
PF14973	PF14973|TERF1-interacting_nuclear_factor_2_N-terminus	11	4.0869251832614405e-5	NA	NA	NA	NA	0.15944739017876722	NA	NA	NA	NA	0.9981111624686654	1.0	NA	NA
PF14974	PF14974|Domain_of_unknown_function_(DUF4511)	11	4.0869251832614405e-5	NA	NA	NA	NA	2.0962642179384985	NA	NA	NA	NA	0.03143552096376245	1.0	NA	NA
PF14975	PF14975|Domain_of_unknown_function_(DUF4512)	11	4.0869251832614405e-5	8	0	0.0	2.3564004071046325	0.9137561975629352	1.0	1.0	0.022898253734445484	1.0	0.6426855739934548	1.0	0	1
PF14976	PF14976|FAM72_protein	17	6.316157101404044e-5	NA	NA	NA	NA	0.41376547261399543	NA	NA	NA	NA	0.992835617828119	1.0	NA	NA
PF14977	PF14977|FAM194_protein	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14978	PF14978|Mitochondrial_ribosome_protein_63	0	0.0	NA	NA	NA	NA	1.0798936880289234	NA	NA	NA	NA	0.5066974022589263	1.0	NA	NA
PF14979	PF14979|Transmembrane_52	18	6.687695754427812e-5	NA	NA	NA	NA	0.8634392263314962	NA	NA	NA	NA	0.7127994949270801	1.0	NA	NA
PF14981	PF14981|FAM165_family	11	4.0869251832614405e-5	NA	NA	NA	NA	0.4751532227327263	NA	NA	NA	NA	0.8781054803380739	1.0	NA	NA
PF14982	PF14982|UPF0731_family	0	0.0	NA	NA	NA	NA	1.2183415967505804	NA	NA	NA	NA	0.4159376537165811	1.0	NA	NA
PF14983	PF14983|Domain_of_unknown_function_(DUF4513)	0	0.0	NA	NA	NA	NA	3.9898362214198397	NA	NA	NA	NA	0.09059027197714199	1.0	NA	NA
PF14984	PF14984|CD24_protein	0	0.0	NA	NA	NA	NA	0.8965155145900496	NA	NA	NA	NA	0.6528913971563791	1.0	NA	NA
PF14985	PF14985|TM140_protein_family	0	0.0	NA	NA	NA	NA	1.187883056831816	NA	NA	NA	NA	0.3485628726516143	1.0	NA	NA
PF14986	PF14986|Domain_of_unknown_function_(DUF4514)	10	3.715386530237673e-5	NA	NA	NA	NA	1.187883056831816	NA	NA	NA	NA	0.46271258526258924	1.0	NA	NA
PF14987	PF14987|NADH_dehydrogenase_1_alpha_subcomplex_subunit_3	11	4.0869251832614405e-5	NA	NA	NA	NA	0.858710643492879	NA	NA	NA	NA	0.6779725367558092	1.0	NA	NA
PF14988	PF14988|Domain_of_unknown_function_(DUF4515)	17	6.316157101404044e-5	NA	NA	NA	NA	0.9550818547391484	NA	NA	NA	NA	0.6058085548095186	1.0	NA	NA
PF14989	PF14989|Coiled-coil_domain_containing_32	11	4.0869251832614405e-5	NA	NA	NA	NA	0.47834217053630174	NA	NA	NA	NA	0.9491141062730343	1.0	NA	NA
PF14990	PF14990|Domain_of_unknown_function_(DUF4516)	11	4.0869251832614405e-5	0	5	7.423175998808545	0.0	0.5279480252585849	6.618855495240671e-4	0.8266950513555598	1.0	1.0	0.8495520252877771	1.0	1	0
PF14991	PF14991|Protein_melan-A	0	0.0	NA	NA	NA	NA	0.3754802765847694	NA	NA	NA	NA	0.930280807475194	1.0	NA	NA
PF14992	PF14992|TMCO5_family	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14995	PF14995|Transmembrane_protein	11	4.0869251832614405e-5	8	0	0.0	2.3564004071046325	0.7726068662320754	1.0	1.0	0.022898253734445484	1.0	0.7589877600421882	1.0	0	1
PF14996	PF14996|Retinal_Maintenance	0	0.0	NA	NA	NA	NA	1.319870063146462	NA	NA	NA	NA	0.2644858734951545	1.0	NA	NA
PF14997	PF14997|CECR6/TMEM121_family	4	1.4861546120950693e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14998	PF14998|Transcription_Regulator	2	7.430773060475347e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14999	PF14999|Shadow_of_prion_protein,_neuroprotective	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15000	PF15000|Tumour_suppressor_candidate_2	4	1.4861546120950693e-5	NA	NA	NA	NA	0.21997834385774367	NA	NA	NA	NA	0.9893901416638473	1.0	NA	NA
PF15001	PF15001|AP-5_complex_subunit_sigma-1	11	4.0869251832614405e-5	NA	NA	NA	NA	1.2309668982713118	NA	NA	NA	NA	0.298834194970529	1.0	NA	NA
PF15002	PF15002|ERK_and_JNK_pathways,_inhibitor	5	1.8576932651188365e-5	NA	NA	NA	NA	0.6186890920999042	NA	NA	NA	NA	0.9049513595842247	1.0	NA	NA
PF15003	PF15003|HAUS_augmin-like_complex_subunit_2	11	4.0869251832614405e-5	NA	NA	NA	NA	0.4546920791700731	NA	NA	NA	NA	0.9755206898091213	1.0	NA	NA
PF15004	PF15004|Myeloma-overexpressed-like	11	4.0869251832614405e-5	NA	NA	NA	NA	0.8639149504231388	NA	NA	NA	NA	0.6726022090619488	1.0	NA	NA
PF15005	PF15005|Izumo_sperm-egg_fusion	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5200682039860686	NA	NA	NA	NA	0.9478848669472406	1.0	NA	NA
PF15006	PF15006|Domain_of_unknown_function_(DUF4517)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.292933939408779	NA	NA	NA	NA	0.28220709457376675	1.0	NA	NA
PF15007	PF15007|Centrosomal_spindle_body,_CEP44	11	4.0869251832614405e-5	NA	NA	NA	NA	0.9137561975629354	NA	NA	NA	NA	0.6380940079934341	1.0	NA	NA
PF15008	PF15008|Domain_of_unknown_function_(DUF4518)	0	0.0	NA	NA	NA	NA	1.2273330476491089	NA	NA	NA	NA	0.2576872947590946	1.0	NA	NA
PF15009	PF15009|Transmembrane_protein_173	0	0.0	NA	NA	NA	NA	1.0434107931630816	NA	NA	NA	NA	0.47639721345113956	1.0	NA	NA
PF15010	PF15010|Putative_cell_signalling	24	8.916927672570416e-5	NA	NA	NA	NA	1.275968373527004	NA	NA	NA	NA	0.10296960716586327	1.0	NA	NA
PF15011	PF15011|Casein_Kinase_2_substrate	11	4.0869251832614405e-5	NA	NA	NA	NA	0.14311844058214648	NA	NA	NA	NA	0.9990765411622634	1.0	NA	NA
PF15012	PF15012|Domain_of_unknown_function_(DUF4519)	11	4.0869251832614405e-5	16	0	0.0	4.712800814209265	NA	1.0	1.0	6.213592930480761e-7	6.28815604564653e-4	NA	NA	0	1
PF15013	PF15013|CCSMST1_family	1	3.7153865302376733e-6	NA	NA	NA	NA	1.5838440757757546	NA	NA	NA	NA	0.21174808752710061	1.0	NA	NA
PF15014	PF15014|Ceroid-lipofuscinosis_neuronal_protein_5	0	0.0	NA	NA	NA	NA	0.9566843410726035	NA	NA	NA	NA	0.5989425662012985	1.0	NA	NA
PF15016	PF15016|Domain_of_unknown_function_(DUF4520)	10	3.715386530237673e-5	3	0	0.0	0.9720151679306609	0.5743610384681307	1.0	1.0	0.5958840921768176	1.0	0.8622141371381538	1.0	0	1
PF15017	PF15017|Drug_resistance_and_apoptosis_regulator	0	0.0	NA	NA	NA	NA	1.1021595372666333	NA	NA	NA	NA	0.4305818151592722	1.0	NA	NA
PF15018	PF15018|TRP-interacting_helix	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15019	PF15019|C9orf72-like_protein_family	11	4.0869251832614405e-5	NA	NA	NA	NA	0.9861670660490547	NA	NA	NA	NA	0.5584015174782601	1.0	NA	NA
PF15020	PF15020|Cation_channel_sperm-associated_protein_subunit_delta	7	2.600770571166371e-5	NA	NA	NA	NA	1.4145292151718512	NA	NA	NA	NA	0.02171181440934775	1.0	NA	NA
PF15021	PF15021|Protein_of_unknown_function_(DUF4521)	0	0.0	NA	NA	NA	NA	1.0532953213287037	NA	NA	NA	NA	0.48302336420194075	1.0	NA	NA
PF15022	PF15022|Protein_of_unknown_function_(DUF4522)	0	0.0	NA	NA	NA	NA	1.1264408297543083	NA	NA	NA	NA	0.456235590048705	1.0	NA	NA
PF15023	PF15023|Protein_of_unknown_function_(DUF4523)	5	1.8576932651188365e-5	NA	NA	NA	NA	1.0000035937614777	NA	NA	NA	NA	0.5768097686334228	1.0	NA	NA
PF15024	PF15024|Glycosyltransferase_family_18	4	1.4861546120950693e-5	NA	NA	NA	NA	1.2472535874463717	NA	NA	NA	NA	0.1108273259201661	1.0	NA	NA
PF15025	PF15025|Domain_of_unknown_function_(DUF4524)	10	3.715386530237673e-5	NA	NA	NA	NA	0.7111136666748286	NA	NA	NA	NA	0.8120709323417402	1.0	NA	NA
PF15027	PF15027|Domain_of_unknown_function_(DUF4525)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7860990817269369	NA	NA	NA	NA	0.8054653427046946	1.0	NA	NA
PF15028	PF15028|Pre-T-cell_antigen_receptor	2	7.430773060475347e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15029	PF15029|Protein_of_unknown_function_(DUF4526)	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15031	PF15031|Domain_of_unknown_function_(DUF4528)	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15032	PF15032|Protein_of_unknown_function_(DUF4529)	10	3.715386530237673e-5	NA	NA	NA	NA	1.0545175961431263	NA	NA	NA	NA	0.446053184843679	1.0	NA	NA
PF15035	PF15035|Ciliary_rootlet_component,_centrosome_cohesion	4	1.4861546120950693e-5	4	0	0.0	3.2400505597688696	1.8249600035125662	1.0	1.0	0.03684239586730332	1.0	0.14306737548488002	1.0	0	1
PF15036	PF15036|Interleukin_34	11	4.0869251832614405e-5	NA	NA	NA	NA	0.147563112649915	NA	NA	NA	NA	0.9988602155813024	1.0	NA	NA
PF15037	PF15037|Interleukin-17_receptor_extracellular_region	22	8.173850366522881e-5	NA	NA	NA	NA	0.8816945765958147	NA	NA	NA	NA	0.7777949488898739	1.0	NA	NA
PF15039	PF15039|Domain_of_unknown_function_(DUF4530)	0	0.0	NA	NA	NA	NA	0.3959610189439386	NA	NA	NA	NA	0.9199835166858022	1.0	NA	NA
PF15041	PF15041|Domain_of_unknown_function_(DUF4531)	0	0.0	NA	NA	NA	NA	0.64911642449826	NA	NA	NA	NA	0.882045724575693	1.0	NA	NA
PF15043	PF15043|CB1_cannabinoid_receptor-interacting_protein_1	11	4.0869251832614405e-5	0	7	10.392446398331964	0.0	1.6131745216234536	6.935203528695649e-6	0.00891173653437391	1.0	1.0	0.08615776813486906	1.0	1	0
PF15044	PF15044|Mitochondrial_function,_CLU-N-term	11	4.0869251832614405e-5	NA	NA	NA	NA	0.9787800468277136	NA	NA	NA	NA	0.5912249665735372	1.0	NA	NA
PF15045	PF15045|Clathrin-binding_box_of_Aftiphilin,_vesicle_trafficking	22	8.173850366522881e-5	46	0	0.0	6.774651170425818	0.6335376303103019	1.0	1.0	4.3671696024234995e-23	5.419657476607563e-20	0.8746804597129442	1.0	0	2
PF15047	PF15047|Protein_of_unknown_function_(DUF4533)	0	0.0	NA	NA	NA	NA	0.8434024469898556	NA	NA	NA	NA	0.7715154931776103	1.0	NA	NA
PF15048	PF15048|Organic_solute_transporter_subunit_beta_protein	8	2.9723092241901386e-5	NA	NA	NA	NA	0.5444464010479156	NA	NA	NA	NA	0.881350714996546	1.0	NA	NA
PF15049	PF15049|Protein_of_unknown_function_(DUF4534)	10	3.715386530237673e-5	NA	NA	NA	NA	0.593941528415908	NA	NA	NA	NA	0.9033159816837952	1.0	NA	NA
PF15050	PF15050|SCIMP_protein	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5467244194623421	NA	NA	NA	NA	0.9108347268717909	1.0	NA	NA
PF15051	PF15051|FAM198_protein	13	4.8300024893089755e-5	NA	NA	NA	NA	0.6380414523267258	NA	NA	NA	NA	0.9812551091931585	1.0	NA	NA
PF15052	PF15052|TMEM169_protein_family	7	2.600770571166371e-5	NA	NA	NA	NA	1.9949181107099199	NA	NA	NA	NA	0.03228986417844774	1.0	NA	NA
PF15053	PF15053|Mjmu-R1-like_protein_family	0	0.0	NA	NA	NA	NA	1.0768344991109946	NA	NA	NA	NA	0.41740443971679964	1.0	NA	NA
PF15054	PF15054|Domain_of_unknown_function_(DUF4535)	11	4.0869251832614405e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15055	PF15055|Domain_of_unknown_function_(DUF4536)	9	3.343847877213906e-5	NA	NA	NA	NA	1.5838440757757548	NA	NA	NA	NA	0.2946938610027674	1.0	NA	NA
PF15056	PF15056|Neuritin_protein_family	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0202676561745658	NA	NA	NA	NA	0.529373556904024	1.0	NA	NA
PF15057	PF15057|Domain_of_unknown_function_(DUF4537)	6	2.229231918142604e-5	NA	NA	NA	NA	2.8375056732138924	NA	NA	NA	NA	0.003476417096358497	1.0	NA	NA
PF15058	PF15058|Speriolin_N_terminus	3	1.114615959071302e-5	NA	NA	NA	NA	1.5350030690337708	NA	NA	NA	NA	0.2652727063480665	1.0	NA	NA
PF15059	PF15059|Speriolin_C-terminus	13	4.8300024893089755e-5	0	2	2.5124595688275075	0.0	1.2464273728282964	0.18978071385308007	1.0	1.0	1.0	0.30009209861114483	1.0	1	0
PF15060	PF15060|Differentiation_and_proliferation_regulator	0	0.0	NA	NA	NA	NA	1.4472625850640795	NA	NA	NA	NA	0.21434908279169268	1.0	NA	NA
PF15061	PF15061|Domain_of_unknown_function_(DUF4538)	0	0.0	NA	NA	NA	NA	0.41680107257256693	NA	NA	NA	NA	0.9092135716288918	1.0	NA	NA
PF15062	PF15062|Haemopoietic_lineage_transmembrane_helix	11	4.0869251832614405e-5	28	0	0.0	8.247401424866215	2.5341505212412074	1.0	1.0	9.062909622029063e-17	1.0694233353994294e-13	0.015660803006130944	1.0	0	1
PF15063	PF15063|Thyroid_cancer_protein_1	11	4.0869251832614405e-5	NA	NA	NA	NA	1.4350265116089052	NA	NA	NA	NA	0.18203874508969828	1.0	NA	NA
PF15064	PF15064|Cation_channel_sperm-associated_protein_subunit_gamma	22	8.173850366522881e-5	NA	NA	NA	NA	0.7352958089247099	NA	NA	NA	NA	0.9645205862410156	1.0	NA	NA
PF15065	PF15065|Lysosomal_transcription_factor,_NCU-G1	11	4.0869251832614405e-5	NA	NA	NA	NA	1.3083929321625798	NA	NA	NA	NA	0.14840123456637755	1.0	NA	NA
PF15067	PF15067|FAM124_family	21	7.802311713499114e-5	NA	NA	NA	NA	1.5327523313958915	NA	NA	NA	NA	0.016956401210531855	1.0	NA	NA
PF15068	PF15068|FAM101_family	8	2.9723092241901386e-5	NA	NA	NA	NA	1.497903739986623	NA	NA	NA	NA	0.08418226763765065	1.0	NA	NA
PF15069	PF15069|FAM163_family	2	7.430773060475347e-6	NA	NA	NA	NA	0.5948428053937774	NA	NA	NA	NA	0.8789561231948211	1.0	NA	NA
PF15070	PF15070|Putative_golgin_subfamily_A_member_2-like_protein_5	65	2.4150012446544876e-4	0	29	7.286132749599773	0.0	0.5879058182132484	5.964147299363761e-16	8.075455443338533e-13	1.0	1.0	0.99930639198935	1.0	1	0
PF15071	PF15071|Transmembrane_family_220,_helix	11	4.0869251832614405e-5	NA	NA	NA	NA	1.2121255681957306	NA	NA	NA	NA	0.3955657187198206	1.0	NA	NA
PF15072	PF15072|Domain_of_unknown_function_(DUF4539)	10	3.715386530237673e-5	NA	NA	NA	NA	1.5743028464036115	NA	NA	NA	NA	0.21512625013115355	1.0	NA	NA
PF15074	PF15074|Domain_of_unknown_function_(DUF4541)	0	0.0	NA	NA	NA	NA	1.74222848335333	NA	NA	NA	NA	0.13505496509048404	1.0	NA	NA
PF15076	PF15076|Domain_of_unknown_function_(DUF4543)	5	1.8576932651188365e-5	0	31	101.25212062374857	0.0	NA	1.020588197636958e-50	1.440049946865748e-47	1.0	1.0	NA	NA	1	0
PF15077	PF15077|Domain_of_unknown_function_(DUF4544)	4	1.4861546120950693e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15080	PF15080|Domain_of_unknown_function_(DUF4547)	1	3.7153865302376733e-6	NA	NA	NA	NA	1.3401757564256385	NA	NA	NA	NA	0.5258220777292217	1.0	NA	NA
PF15083	PF15083|Colipase-like	1	3.7153865302376733e-6	NA	NA	NA	NA	3.48445696670666	NA	NA	NA	NA	0.24948004710789637	1.0	NA	NA
PF15084	PF15084|Domain_of_unknown_function_(DUF4550)	10	3.715386530237673e-5	NA	NA	NA	NA	0.5444464010479156	NA	NA	NA	NA	0.881350714996546	1.0	NA	NA
PF15085	PF15085|Neuropeptide_FF	0	0.0	NA	NA	NA	NA	0.5794551496740565	NA	NA	NA	NA	0.8589012263018511	1.0	NA	NA
PF15086	PF15086|Uncharacterised_protein_family_UPF0542	8	2.9723092241901386e-5	28	0	0.0	11.340176959191044	0.9763422384919035	1.0	1.0	2.9613674727895147e-20	3.606945581857629e-17	0.5928998019349044	1.0	0	1
PF15087	PF15087|Protein_of_unknown_function_(DUF4551)	6	2.229231918142604e-5	NA	NA	NA	NA	0.8457419822103543	NA	NA	NA	NA	0.6838157852812097	1.0	NA	NA
PF15088	PF15088|NADH_dehydrogenase_[ubiquinone]_1_subunit_C1,_mitochondrial	11	4.0869251832614405e-5	NA	NA	NA	NA	1.48485382103977	NA	NA	NA	NA	0.3288453546850247	1.0	NA	NA
PF15090	PF15090|Domain_of_unknown_function_(DUF4553)	10	3.715386530237673e-5	NA	NA	NA	NA	1.0109643036866518	NA	NA	NA	NA	0.5103807448241588	1.0	NA	NA
PF15091	PF15091|Domain_of_unknown_function_(DUF4554)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6064719404078047	NA	NA	NA	NA	0.9716420033141293	1.0	NA	NA
PF15093	PF15093|Domain_of_unknown_function_(DUF4555)	11	4.0869251832614405e-5	NA	NA	NA	NA	2.014783983318981	NA	NA	NA	NA	0.0013390690056186059	1.0	NA	NA
PF15094	PF15094|Domain_of_unknown_function_(DUF4556)	3	1.114615959071302e-5	NA	NA	NA	NA	1.6282509190218035	NA	NA	NA	NA	0.23319219362848131	1.0	NA	NA
PF15095	PF15095|Interleukin_33	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0839997476792236	NA	NA	NA	NA	0.4291029149543661	1.0	NA	NA
PF15096	PF15096|G6B_family	1	3.7153865302376733e-6	NA	NA	NA	NA	2.5747218965812757	NA	NA	NA	NA	0.18288732860158674	1.0	NA	NA
PF15097	PF15097|Immunoglobulin_J_chain	0	0.0	NA	NA	NA	NA	0.7039307003447798	NA	NA	NA	NA	0.8181297090590574	1.0	NA	NA
PF15099	PF15099|Phosphoinositide-interacting_protein_family	8	2.9723092241901386e-5	NA	NA	NA	NA	2.3237657609705837	NA	NA	NA	NA	0.005102231375719794	1.0	NA	NA
PF15100	PF15100|TMEM187_protein_family	0	0.0	NA	NA	NA	NA	1.0980431617773088	NA	NA	NA	NA	0.4191899168593581	1.0	NA	NA
PF15101	PF15101|Domain_of_unknown_function_(DUF4557)	0	0.0	NA	NA	NA	NA	2.5496026585658487	NA	NA	NA	NA	0.1856241858706726	1.0	NA	NA
PF15102	PF15102|TMEM154_protein_family	0	0.0	NA	NA	NA	NA	0.33939515909480455	NA	NA	NA	NA	0.9809832752385662	1.0	NA	NA
PF15103	PF15103|G0/G1_switch_protein_2	0	0.0	NA	NA	NA	NA	0.23291824643761097	NA	NA	NA	NA	0.9863417841111061	1.0	NA	NA
PF15104	PF15104|Domain_of_unknown_function_(DUF4558)	0	0.0	NA	NA	NA	NA	4.558155915749992	NA	NA	NA	NA	0.029249588966905757	1.0	NA	NA
PF15105	PF15105|TMEM61_protein_family	0	0.0	NA	NA	NA	NA	1.061255928946191	NA	NA	NA	NA	0.48095744919779676	1.0	NA	NA
PF15106	PF15106|TMEM156_protein_family	9	3.343847877213906e-5	NA	NA	NA	NA	1.290539617298763	NA	NA	NA	NA	0.25272127551382273	1.0	NA	NA
PF15107	PF15107|FAM216B_protein_family	14	5.201541142332742e-5	NA	NA	NA	NA	1.5213508748557538	NA	NA	NA	NA	0.14418666832389943	1.0	NA	NA
PF15108	PF15108|Voltage-dependent_calcium_channel_gamma-like_subunit_protein_family	0	0.0	NA	NA	NA	NA	1.837609148690102	NA	NA	NA	NA	0.024174585948845976	1.0	NA	NA
PF15109	PF15109|TMEM125_protein_family	11	4.0869251832614405e-5	NA	NA	NA	NA	0.42806596642587963	NA	NA	NA	NA	0.9469569646376209	1.0	NA	NA
PF15110	PF15110|TMEM141_protein_family	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0558960505171697	NA	NA	NA	NA	0.5241106926752309	1.0	NA	NA
PF15111	PF15111|TMEM101_protein_family	8	2.9723092241901386e-5	NA	NA	NA	NA	0.381649174885724	NA	NA	NA	NA	0.9927514448631866	1.0	NA	NA
PF15112	PF15112|Domain_of_unknown_function_(DUF4559)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.874027667234112	NA	NA	NA	NA	0.7110348630236463	1.0	NA	NA
PF15113	PF15113|TMEM117_protein_family	11	4.0869251832614405e-5	NA	NA	NA	NA	1.2933071882365532	NA	NA	NA	NA	0.19288930359554904	1.0	NA	NA
PF15114	PF15114|Uncharacterised_protein_family_UPF0640	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15116	PF15116|CAMPATH-1_antigen	8	2.9723092241901386e-5	NA	NA	NA	NA	0.659935031573231	NA	NA	NA	NA	0.780259596921971	1.0	NA	NA
PF15117	PF15117|Uncharacterised_protein_family_UPF0697	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7272753409174384	NA	NA	NA	NA	0.7796481329096446	1.0	NA	NA
PF15118	PF15118|Domain_of_unknown_function_(DUF4560)	0	0.0	NA	NA	NA	NA	0.742426910519885	NA	NA	NA	NA	0.7502275493547522	1.0	NA	NA
PF15119	PF15119|Apolipoprotein_C4	0	0.0	NA	NA	NA	NA	0.8888920833435356	NA	NA	NA	NA	0.6753476048658262	1.0	NA	NA
PF15120	PF15120|Domain_of_unknown_function_(DUF4561)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7386497244290545	NA	NA	NA	NA	0.8048907071796021	1.0	NA	NA
PF15121	PF15121|TMEM71_protein_family	3	1.114615959071302e-5	NA	NA	NA	NA	2.3075873951699735	NA	NA	NA	NA	0.09824975648698664	1.0	NA	NA
PF15122	PF15122|TMEM206_protein_family	2	7.430773060475347e-6	NA	NA	NA	NA	1.2841978992776388	NA	NA	NA	NA	0.19066637113488935	1.0	NA	NA
