id	Feature	ProteomeCounts	ExpectedSwitchFrequency	LostNum	GainNum	fc_g	fc_l	fc_m	p_g	adjp_g	p_l	adjp_l	p_m	adjp_m	H_g	H_l	switches_g	switches_l	patients_g	patients_l
PF14681	PF14681|Uracil_phosphoribosyltransferase	22	8.75831044229468e-05	NA	NA	NA	NA	0.41603175850798	NA	NA	NA	NA	0.999865683271408	1	NA	NA	NA	NA	NA	NA
PF14687	PF14687|Domain_of_unknown_function_(DUF4460)	11	4.37915522114734e-05	NA	NA	NA	NA	0.442985035545464	NA	NA	NA	NA	0.939639453101429	1	NA	NA	NA	NA	NA	NA
PF14688	PF14688|Domain_of_unknown_function_(DUF4461)	4	1.59242008041721e-05	30	0	0	11.4123323519791	0.359651216977505	1	1	1.16015264177854e-21	1.64045583547485e-18	0.989478791972328	1	NaN	0	0	1	0	30
PF14691	PF14691|Dihydroprymidine_dehydrogenase_domain_II,_4Fe-4S_cluster	11	4.37915522114734e-05	NA	NA	NA	NA	0.848284938792648	NA	NA	NA	NA	0.716425643653174	1	NA	NA	NA	NA	NA	NA
PF14694	PF14694|Lines_N-terminus	11	4.37915522114734e-05	NA	NA	NA	NA	0.526855033210249	NA	NA	NA	NA	0.997178411977522	1	NA	NA	NA	NA	NA	NA
PF14695	PF14695|Lines_C-terminus	11	4.37915522114734e-05	NA	NA	NA	NA	0.347605482437589	NA	NA	NA	NA	0.943687935114504	1	NA	NA	NA	NA	NA	NA
PF14697	PF14697|4Fe-4S_dicluster_domain	11	4.37915522114734e-05	NA	NA	NA	NA	0.455483045952702	NA	NA	NA	NA	0.933213517226333	1	NA	NA	NA	NA	NA	NA
PF14698	PF14698|Argininosuccinate_lyase_C-terminal	11	4.37915522114734e-05	2	0	0	0.27666260247222	0.77700049015461	1	1	0.994032782365828	1	0.755141965625754	1	NaN	0	0	1	0	2
PF14699	PF14699|N-terminal_domain_from_the_human_glycogen_debranching_enzyme	11	4.37915522114734e-05	NA	NA	NA	NA	1.3986008822783	NA	NA	NA	NA	0.20075979545784	1	NA	NA	NA	NA	NA	NA
PF14701	PF14701|glucanotransferase_domain_of_human_glycogen_debranching_enzyme	11	4.37915522114734e-05	NA	NA	NA	NA	0.461853438203789	NA	NA	NA	NA	0.999777975296877	1	NA	NA	NA	NA	NA	NA
PF14702	PF14702|central_domain_of_human_glycogen_debranching_enzyme	11	4.37915522114734e-05	NA	NA	NA	NA	0.381487605274466	NA	NA	NA	NA	0.999597553589993	1	NA	NA	NA	NA	NA	NA
PF14703	PF14703|Domain_of_unknown_function_(DUF4463)	25	9.95262550260759e-05	8	0	0	0.486926180351107	0.522032664642798	1	1	0.99228802780816	1	0.972167424795167	1	NaN	0	0	1	0	8
PF14705	PF14705|Costars	9	3.58294518093873e-05	NA	NA	NA	NA	1.2418725782813	NA	NA	NA	NA	0.354486029444768	1	NA	NA	NA	NA	NA	NA
PF14707	PF14707|C-terminal_region_of_aryl-sulfatase	70	0.000278673514073012	43	0	0	0.934724364066857	0.602769157536972	1	1	0.690878034131642	1	0.99972966680381	1	NaN	1	0	3	0	43
PF14709	PF14709|double_strand_RNA_binding_domain_from_DEAD_END_PROTEIN_1	16	6.36968032166886e-05	NA	NA	NA	NA	0.726495458294561	NA	NA	NA	NA	0.816008115532206	1	NA	NA	NA	NA	NA	NA
PF14712	PF14712|Snapin/Pallidin	11	4.37915522114734e-05	24	0	0	3.31995122966664	0.717880887642846	1	1	6.77600201858902e-07	0.000793469836376775	0.823791308697672	1	NaN	0	0	1	0	24
PF14716	PF14716|Helix-hairpin-helix_domain	27	0.000107488355428162	86	4	1.28180398640581	4.84671892479111	0.684565802868844	0.379768045772872	1	2.63406131654302e-31	3.93265354559873e-28	0.895872914676061	1	NaN	1	0	3	0	90
PF14719	PF14719|Phosphotyrosine_interaction_domain_(PTB/PID)	11	4.37915522114734e-05	NA	NA	NA	NA	0.936809101604849	NA	NA	NA	NA	0.623156497633614	1	NA	NA	NA	NA	NA	NA
PF14721	PF14721|Apoptosis-inducing_factor,_mitochondrion-associated,_C-term	11	4.37915522114734e-05	NA	NA	NA	NA	0.614372480587366	NA	NA	NA	NA	0.923534687192476	1	NA	NA	NA	NA	NA	NA
PF14722	PF14722|Ki-ras-induced_actin-interacting_protein-IP3R-interacting_domain	12	4.77726024125164e-05	4	0	0	0.50721477119907	1.83317559416071	1	1	0.954247696589748	1	0.00511776850618464	1	NaN	0	0	1	0	4
PF14723	PF14723|Sperm-specific_antigen_2_C-terminus	13	5.17536526135595e-05	NA	NA	NA	NA	1.50399599826957	NA	NA	NA	NA	0.0391125909961018	1	NA	NA	NA	NA	NA	NA
PF14724	PF14724|Mitochondrial-associated_sphingomyelin_phosphodiesterase	44	0.000175166208845894	0	9	1.76976345850347	0	0.721240704589693	0.0737956622876251	1	1	1	0.982116602876287	1	0	NaN	1	0	9	0
PF14727	PF14727|PTHB1_N-terminus	10	3.98105020104304e-05	16	0	0	2.43463090175553	0.624196575145684	1	1	0.00129473505089417	1	0.987622655013097	1	NaN	0	0	1	0	16
PF14728	PF14728|PTHB1_C-terminus	11	4.37915522114734e-05	16	0	0	2.21330081977776	1.08772563183441	1	1	0.003270113468582	1	0.344058140831848	1	NaN	0	0	1	0	16
PF14732	PF14732|Ubiquitin/SUMO-activating_enzyme_ubiquitin-like_domain	5	1.99052510052152e-05	NA	NA	NA	NA	1.33608360146126	NA	NA	NA	NA	0.351384563180177	1	NA	NA	NA	NA	NA	NA
PF14735	PF14735|HAUS_augmin-like_complex_subunit_4	11	4.37915522114734e-05	NA	NA	NA	NA	0.170073068660451	NA	NA	NA	NA	0.999996197447232	1	NA	NA	NA	NA	NA	NA
PF14736	PF14736|Protein_N-terminal_asparagine_amidohydrolase	11	4.37915522114734e-05	NA	NA	NA	NA	0.451083761617871	NA	NA	NA	NA	0.997849791732554	1	NA	NA	NA	NA	NA	NA
PF14737	PF14737|Domain_of_unknown_function_(DUF4470)	8	3.18484016083443e-05	2	0	0	0.380411078399302	0.169741929508075	1	1	0.967410052066837	1	0.99723686133213	1	NaN	0	0	1	0	2
PF14738	PF14738|Solute_carrier_(proton/amino_acid_symporter),_TRAMD3_or_PAT1	8	3.18484016083443e-05	NA	NA	NA	NA	1.07540446129129	NA	NA	NA	NA	0.458811025845794	1	NA	NA	NA	NA	NA	NA
PF14739	PF14739|Domain_of_unknown_function_(DUF4472)	9	3.58294518093873e-05	NA	NA	NA	NA	0.956964379751342	NA	NA	NA	NA	0.596634789875504	1	NA	NA	NA	NA	NA	NA
PF14740	PF14740|Domain_of_unknown_function_(DUF4471)	10	3.98105020104304e-05	NA	NA	NA	NA	0.974817352231402	NA	NA	NA	NA	0.574589234085509	1	NA	NA	NA	NA	NA	NA
PF14744	PF14744|WASH_complex_subunit_7	11	4.37915522114734e-05	NA	NA	NA	NA	0.529874259761597	NA	NA	NA	NA	0.996938607493421	1	NA	NA	NA	NA	NA	NA
PF14745	PF14745|WASH_complex_subunit_7,_N-terminal	11	4.37915522114734e-05	NA	NA	NA	NA	0.365256640670971	NA	NA	NA	NA	0.999999031588097	1	NA	NA	NA	NA	NA	NA
PF14746	PF14746|WASH_complex_subunit_7,_C-terminal	11	4.37915522114734e-05	NA	NA	NA	NA	0.54711868833372	NA	NA	NA	NA	0.970821655232133	1	NA	NA	NA	NA	NA	NA
PF14748	PF14748|Pyrroline-5-carboxylate_reductase_dimerisation	22	8.75831044229468e-05	0	436	171.470415090558	0	0.43614650154905	0	0	1	1	0.996123241413187	1	0	NaN	1	0	436	0
PF14749	PF14749|Acyl-coenzyme_A_oxidase_N-terminal	11	4.37915522114734e-05	NA	NA	NA	NA	0.335822245744789	NA	NA	NA	NA	0.99342648764061	1	NA	NA	NA	NA	NA	NA
PF14750	PF14750|Integrator_complex_subunit_2	11	4.37915522114734e-05	NA	NA	NA	NA	0.418384879314021	NA	NA	NA	NA	0.999999999395054	1	NA	NA	NA	NA	NA	NA
PF14752	PF14752|Retinol_binding_protein_receptor	10	3.98105020104304e-05	NA	NA	NA	NA	0.609859776112957	NA	NA	NA	NA	0.993456890766719	1	NA	NA	NA	NA	NA	NA
PF14753	PF14753|Domain_of_unknown_function_(DUF4475)	11	4.37915522114734e-05	12	0	0	1.65997561483332	0.541908034159113	1	1	0.0643760365418743	1	0.97937822998725	1	NaN	0	0	1	0	12
PF14759	PF14759|Reductase_C-terminal	6	2.38863012062582e-05	NA	NA	NA	NA	0.663466171958503	NA	NA	NA	NA	0.803005210204624	1	NA	NA	NA	NA	NA	NA
PF14761	PF14761|Hermansky-Pudlak_syndrome_3	11	4.37915522114734e-05	30	26	20.450599964929	4.1499390370833	0.252803987227337	3.71276828642316e-25	6.25601456262302e-22	2.10209282840891e-10	2.62551394268273e-07	0.999892241444704	1	NaN	1	0	2	0	56
PF14762	PF14762|Hermansky-Pudlak_syndrome_3,_middle_region	11	4.37915522114734e-05	30	26	20.450599964929	4.1499390370833	0.477845262679063	3.71276828642316e-25	6.25601456262302e-22	2.10209282840891e-10	2.62551394268273e-07	0.999386947052681	1	NaN	1	0	2	0	56
PF14763	PF14763|Hermansky-Pudlak_syndrome_3,_C-terminal	11	4.37915522114734e-05	30	26	20.450599964929	4.1499390370833	0.52535828595681	3.71276828642316e-25	6.25601456262302e-22	2.10209282840891e-10	2.62551394268273e-07	0.9972915415127	1	NaN	1	0	2	0	56
PF14764	PF14764|AP-5_complex_subunit,_vesicle_trafficking	11	4.37915522114734e-05	NA	NA	NA	NA	0.494610444173309	NA	NA	NA	NA	0.999614565623294	1	NA	NA	NA	NA	NA	NA
PF14765	PF14765|Polyketide_synthase_dehydratase	11	4.37915522114734e-05	44	4	3.14624614845061	6.08657725438883	0.208563289462553	0.0402869612932005	1	2.03869021599516e-20	2.8663984436892e-17	0.9999327297011	1	NaN	1	0	2	0	48
PF14766	PF14766|Replication_protein_A_interacting_N-terminal	11	4.37915522114734e-05	NA	NA	NA	NA	0.322170934942155	NA	NA	NA	NA	0.95512918933972	1	NA	NA	NA	NA	NA	NA
PF14767	PF14767|Replication_protein_A_interacting_middle	11	4.37915522114734e-05	NA	NA	NA	NA	0.591448134296793	NA	NA	NA	NA	0.881309800553285	1	NA	NA	NA	NA	NA	NA
PF14768	PF14768|Replication_protein_A_interacting_C-terminal	11	4.37915522114734e-05	11	0	0	1.52164431359721	0.483256402413233	1	1	0.115566688347755	1	0.946691847527194	1	NaN	0	0	1	0	11
PF14769	PF14769|Flagellar_C1a_complex_subunit_C1a-32	10	3.98105020104304e-05	NA	NA	NA	NA	2.49503490727425	NA	NA	NA	NA	0.000718284025310412	1	NA	NA	NA	NA	NA	NA
PF14770	PF14770|Transmembrane_protein_18	11	4.37915522114734e-05	NA	NA	NA	NA	0.990675624947128	NA	NA	NA	NA	0.55545805195346	1	NA	NA	NA	NA	NA	NA
PF14771	PF14771|Domain_of_unknown_function_(DUF4476)	11	4.37915522114734e-05	NA	NA	NA	NA	0.562085460962909	NA	NA	NA	NA	0.92410584819512	1	NA	NA	NA	NA	NA	NA
PF14774	PF14774|FAM177_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.555000350110436	NA	NA	NA	NA	0.945343351121835	1	NA	NA	NA	NA	NA	NA
PF14778	PF14778|Olfactory_receptor_4-like	6	2.38863012062582e-05	NA	NA	NA	NA	0.46698514307272	NA	NA	NA	NA	0.992320176042166	1	NA	NA	NA	NA	NA	NA
PF14779	PF14779|Ciliary_BBSome_complex_subunit_1	11	4.37915522114734e-05	NA	NA	NA	NA	0.25900016338487	NA	NA	NA	NA	0.99997031230549	1	NA	NA	NA	NA	NA	NA
PF14780	PF14780|Domain_of_unknown_function_(DUF4477)	11	4.37915522114734e-05	6	0	0	0.829987807416659	0.347605482437589	1	1	0.72758658308139	1	0.998642070133293	1	NaN	0	0	1	0	6
PF14781	PF14781|Ciliary_BBSome_complex_subunit_2,_N-terminal	11	4.37915522114734e-05	NA	NA	NA	NA	0.372084741764179	NA	NA	NA	NA	0.994070653416721	1	NA	NA	NA	NA	NA	NA
PF14782	PF14782|Ciliary_BBSome_complex_subunit_2,_C-terminal	11	4.37915522114734e-05	NA	NA	NA	NA	0.451332858745844	NA	NA	NA	NA	0.999858324926405	1	NA	NA	NA	NA	NA	NA
PF14783	PF14783|Ciliary_BBSome_complex_subunit_2,_middle_region	11	4.37915522114734e-05	NA	NA	NA	NA	0.840573257530897	NA	NA	NA	NA	0.724993112486874	1	NA	NA	NA	NA	NA	NA
PF14784	PF14784|C-terminal_domain_of_the_ECSIT_protein	11	4.37915522114734e-05	21	0	0	2.90495732595831	0.532621303735015	1	1	2.29860870917427e-05	0.0259742784136693	0.956789151774514	1	NaN	0	0	1	0	21
PF14788	PF14788|EF_hand	22	8.75831044229468e-05	NA	NA	NA	NA	0.429455443326834	NA	NA	NA	NA	0.970042335259513	1	NA	NA	NA	NA	NA	NA
PF14791	PF14791|DNA_polymerase_beta_thumb	33	0.00013137465663442	NA	NA	NA	NA	0.683760431336057	NA	NA	NA	NA	0.91705614067615	1	NA	NA	NA	NA	NA	NA
PF14792	PF14792|DNA_polymerase_beta_palm	30	0.000119431506031291	34	0	0	1.72453022207684	0.386819545181796	1	1	0.00215807414921611	1	0.999509521709719	1	NaN	0	0	1	0	34
PF14796	PF14796|Clathrin-adaptor_complex-3_beta-1_subunit_C-terminal	7	2.78673514073012e-05	24	0	0	5.21706621804757	1.86097358774961	1	1	1.59688891213681e-10	2.00249869581956e-07	0.0266196289486922	1	NaN	0	0	1	0	24
PF14798	PF14798|Calcium_homeostasis_modulator	11	4.37915522114734e-05	NA	NA	NA	NA	2.91765244295004	NA	NA	NA	NA	1.06540999191458e-11	4.55782394541058e-08	NA	NA	NA	NA	NA	NA
PF14799	PF14799|FAM195_family	22	8.75831044229468e-05	6	0	0	0.41499390370833	0.210782047861091	1	1	0.995946561731782	1	0.999923258480797	1	NaN	0	0	1	0	6
PF14800	PF14800|Domain_of_unknown_function_(DUF4481)	11	4.37915522114734e-05	NA	NA	NA	NA	0.325539413724224	NA	NA	NA	NA	0.999764894716169	1	NA	NA	NA	NA	NA	NA
PF14806	PF14806|Coatomer_beta_subunit_appendage_platform	11	4.37915522114734e-05	NA	NA	NA	NA	0.200136489888309	NA	NA	NA	NA	0.999497603566883	1	NA	NA	NA	NA	NA	NA
PF14807	PF14807|Adaptin_AP4_complex_epsilon_appendage_platform	11	4.37915522114734e-05	NA	NA	NA	NA	0.769456796075439	NA	NA	NA	NA	0.78952861826389	1	NA	NA	NA	NA	NA	NA
PF14808	PF14808|TMEM164_family	12	4.77726024125164e-05	NA	NA	NA	NA	0.373245373068765	NA	NA	NA	NA	0.999382734000878	1	NA	NA	NA	NA	NA	NA
PF14811	PF14811|Protein_of_unknown_function_TPD_sequence-motif	11	4.37915522114734e-05	NA	NA	NA	NA	1.06057731137892	NA	NA	NA	NA	0.463361200463745	1	NA	NA	NA	NA	NA	NA
PF14813	PF14813|NADH_dehydrogenase_1_beta_subcomplex_subunit_2	1	3.98105020104304e-06	NA	NA	NA	NA	6.22710392823909	NA	NA	NA	NA	0.01304275413088	1	NA	NA	NA	NA	NA	NA
PF14815	PF14815|NUDIX_domain	11	4.37915522114734e-05	NA	NA	NA	NA	1.09065206416198	NA	NA	NA	NA	0.442575708575705	1	NA	NA	NA	NA	NA	NA
PF14816	PF14816|Family_of_unknown_function,_FAM178	11	4.37915522114734e-05	20	27	21.2371615020416	2.7666260247222	0.487931706218462	1.74369064434398e-26	2.94509349829699e-23	6.8250155829785e-05	0.0763036742176996	0.999131466567887	1	0.907502949656715	NaN	3	0	47	0
PF14818	PF14818|Domain_of_unknown_function_(DUF4482)	28	0.000111469405629205	26	128	39.5528087233791	1.41295543405455	1.10838419434676	1.54134096024656e-152	2.66960254314704e-149	0.0548443749053142	1	0.343548499679879	1	1	NaN	4	0	154	0
PF14820	PF14820|Small_proline-rich_2	NA	NA	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NaN	1	0	5	0
PF14821	PF14821|Threonine_synthase_N_terminus	1	3.98105020104304e-06	NA	NA	NA	NA	3.7256177348439	NA	NA	NA	NA	0.101569319534248	1	NA	NA	NA	NA	NA	NA
PF14822	PF14822|Vasohibin	15	5.97157530156455e-05	NA	NA	NA	NA	0.930590980057079	NA	NA	NA	NA	0.659921218973134	1	NA	NA	NA	NA	NA	NA
PF14826	PF14826|FACT_complex_subunit_SPT16_N-terminal_lobe_domain	10	3.98105020104304e-05	72	0	0	10.9558390578999	0.179381594640632	1	1	1.85226725403806e-48	2.93584359765033e-45	0.999825294581689	1	NaN	0	0	1	0	72
PF14828	PF14828|Amnionless	8	3.18484016083443e-05	NA	NA	NA	NA	0.341880215668028	NA	NA	NA	NA	0.999926889500911	1	NA	NA	NA	NA	NA	NA
PF14833	PF14833|NAD-binding_of_NADP-dependent_3-hydroxyisobutyrate_dehydrogenase	22	8.75831044229468e-05	3	0	0	0.207496951854165	0.427822132230878	1	1	0.99993692783247	1	0.998158464914372	1	NaN	0	0	1	0	3
PF14835	PF14835|zf-RING_of_BARD1-type_protein	5	1.99052510052152e-05	2	0	0	0.608657725438883	0.908119322868201	1	1	0.839682886237254	1	0.646004996707357	1	NaN	0	0	1	0	2
PF14836	PF14836|Ubiquitin-like_domain	44	0.000175166208845894	NA	NA	NA	NA	0.332302096418324	NA	NA	NA	NA	0.999955027819796	1	NA	NA	NA	NA	NA	NA
PF14839	PF14839|DOR_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.885970071090927	NA	NA	NA	NA	0.694809219228649	1	NA	NA	NA	NA	NA	NA
PF14843	PF14843|Growth_factor_receptor_domain_IV	59	0.000234881961861539	63	0	0	1.62480663994278	0.628745224217064	1	1	0.000214499482022213	0.235734930742412	0.998143237057898	1	NaN	0.935002945909519	0	5	0	63
PF14844	PF14844|PH_domain_associated_with_Beige/BEACH	42	0.000167204108443807	59	7	1.44202948470653	2.13754796433894	0.519543831915061	0.216819371701415	1	1.40439460510164e-07	0.000165999442323014	0.995806812207966	1	NaN	1	0	5	0	66
PF14845	PF14845|beta-acetyl_hexosaminidase_like	22	8.75831044229468e-05	NA	NA	NA	NA	0.162405840155267	NA	NA	NA	NA	0.999998195988053	1	NA	NA	NA	NA	NA	NA
PF14846	PF14846|Domain_of_unknown_function_(DUF4485)	10	3.98105020104304e-05	3	0	0	0.456493294079163	0.501031350547973	1	1	0.959192494010165	1	0.937480701801896	1	NaN	0	0	1	0	3
PF14851	PF14851|FAM176_family	21	8.36020542219037e-05	7	0	0	0.50721477119907	0.587264769251245	1	1	0.983941570479366	1	0.982780953988969	1	NaN	0	0	1	0	7
PF14852	PF14852|Fis1_N-terminal_tetratricopeptide_repeat	11	4.37915522114734e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14853	PF14853|Fis1_C-terminal_tetratricopeptide_repeat	11	4.37915522114734e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14854	PF14854|Leucine_rich_adaptor_protein	11	4.37915522114734e-05	3	0	0	0.41499390370833	2.16147409079373	1	1	0.975084430502652	1	0.0266492328996286	1	NaN	0	0	1	0	3
PF14857	PF14857|TMEM151_family	6	2.38863012062582e-05	NA	NA	NA	NA	1.66897605283886	NA	NA	NA	NA	0.0313008579740149	1	NA	NA	NA	NA	NA	NA
PF14868	PF14868|Domain_of_unknown_function_(DUF4487)	11	4.37915522114734e-05	NA	NA	NA	NA	0.598234073035705	NA	NA	NA	NA	0.997966560488264	1	NA	NA	NA	NA	NA	NA
PF14874	PF14874|Flagellar-associated_PapD-like	32	0.000127393606433377	NA	NA	NA	NA	0.617768246849116	NA	NA	NA	NA	0.960539351169748	1	NA	NA	NA	NA	NA	NA
PF14875	PF14875|N-term_cysteine-rich_ER,_FAM69	12	4.77726024125164e-05	NA	NA	NA	NA	0.702304954312679	NA	NA	NA	NA	0.891481625356864	1	NA	NA	NA	NA	NA	NA
PF14878	PF14878|Death-like_domain_of_SPT6	11	4.37915522114734e-05	NA	NA	NA	NA	0.840573257530897	NA	NA	NA	NA	0.724993112486874	1	NA	NA	NA	NA	NA	NA
PF14881	PF14881|Tubulin_domain	22	8.75831044229468e-05	NA	NA	NA	NA	0.24761263063891	NA	NA	NA	NA	0.999985520719721	1	NA	NA	NA	NA	NA	NA
PF14887	PF14887|HMG_(high_mobility_group)_box_5	11	4.37915522114734e-05	NA	NA	NA	NA	0.629000396791827	NA	NA	NA	NA	0.878098454701782	1	NA	NA	NA	NA	NA	NA
PF14892	PF14892|Domain_of_unknown_function_(DUF4490)	11	4.37915522114734e-05	3	0	0	0.41499390370833	0.251600158716731	1	1	0.975084430502652	1	0.996841616806717	1	NaN	0	0	1	0	3
PF14893	PF14893|PNMA	26	0.000103507305227119	20	0	0	1.17049562584401	2.16779170908467	1	1	0.270766344983735	1	1.56877585617952e-13	6.74416740571574e-10	NaN	0	0	1	0	20
PF14901	PF14901|Cleavage_inducing_molecular_chaperone	11	4.37915522114734e-05	NA	NA	NA	NA	0.580615750884764	NA	NA	NA	NA	0.912278690138398	1	NA	NA	NA	NA	NA	NA
PF14904	PF14904|Family_of_unknown_function	42	0.000167204108443807	0	2	0.412008424201866	0	0.58533876404272	0.95437801893209	1	1	1	0.986382797564619	1	0	NaN	1	0	2	0
PF14906	PF14906|Domain_of_unknown_function_(DUF4495)	1	3.98105020104304e-06	NA	NA	NA	NA	0.455483045952702	NA	NA	NA	NA	0.888695338718688	1	NA	NA	NA	NA	NA	NA
PF14908	PF14908|Domain_of_unknown_function_(DUF4496)	1	3.98105020104304e-06	NA	NA	NA	NA	1.06837567396259	NA	NA	NA	NA	0.607807567967756	1	NA	NA	NA	NA	NA	NA
PF14909	PF14909|Spermatogenesis-assoc_protein_6	19	7.56399538198177e-05	3	0	0	0.240259628462717	0.465702216855488	1	1	0.999654707083318	1	0.995139025460223	1	NaN	0	0	1	0	3
PF14910	PF14910|S-phase_genomic_integrity_recombination_mediator,_N-terminal	14	5.57347028146025e-05	NA	NA	NA	NA	0.58995047038982	NA	NA	NA	NA	0.999478151738826	1	NA	NA	NA	NA	NA	NA
PF14911	PF14911|S-phase_genomic_integrity_recombination_mediator,_C-terminal	11	4.37915522114734e-05	NA	NA	NA	NA	0.634032399966162	NA	NA	NA	NA	0.984899734549613	1	NA	NA	NA	NA	NA	NA
PF14913	PF14913|DPCD_protein_family	7	2.78673514073012e-05	NA	NA	NA	NA	0.760728228580692	NA	NA	NA	NA	0.810986791773297	1	NA	NA	NA	NA	NA	NA
PF14914	PF14914|LRRC37A/B_like_protein_1_C-terminal_domain	63	0.000250806162665711	NA	NA	NA	NA	0.285163306188121	NA	NA	NA	NA	0.99999999997888	1	NA	NA	NA	NA	NA	NA
PF14915	PF14915|CCDC144C_protein_coiled-coil_region	30	0.000119431506031291	0	4	1.15362358776522	0	1.87419059166282	0.456308692036218	1	1	1	7.64980364796196e-10	3.25116655038383e-06	0	NaN	1	0	4	0
PF14916	PF14916|Coiled-coil_domain_of_unknown_function	32	0.000127393606433377	NA	NA	NA	NA	0.481654447488106	NA	NA	NA	NA	0.984767304769025	1	NA	NA	NA	NA	NA	NA
PF14917	PF14917|Coiled_coil_protein_74,_C_terminal	21	8.36020542219037e-05	NA	NA	NA	NA	1.03826266370005	NA	NA	NA	NA	0.468357492857458	1	NA	NA	NA	NA	NA	NA
PF14918	PF14918|MDM2-binding	1	3.98105020104304e-06	NA	NA	NA	NA	5.81196366635648	NA	NA	NA	NA	4.98879307119592e-06	0.0207883007276734	NA	NA	NA	NA	NA	NA
PF14919	PF14919|MDM2-binding	1	3.98105020104304e-06	NA	NA	NA	NA	5.15854763286078	NA	NA	NA	NA	6.21411240222399e-06	0.0258631358180563	NA	NA	NA	NA	NA	NA
PF14920	PF14920|MDM2-binding	1	3.98105020104304e-06	NA	NA	NA	NA	5.06857296484577	NA	NA	NA	NA	9.91819033863211e-05	0.407340077207621	NA	NA	NA	NA	NA	NA
PF14922	PF14922|Protein_of_unknown_function	20	7.96210040208607e-05	NA	NA	NA	NA	1.74358909990695	NA	NA	NA	NA	0.0299746195124461	1	NA	NA	NA	NA	NA	NA
PF14923	PF14923|Coiled-coil_protein_142	11	4.37915522114734e-05	NA	NA	NA	NA	0.316004984034172	NA	NA	NA	NA	0.99999782400242	1	NA	NA	NA	NA	NA	NA
PF14926	PF14926|Domain_of_unknown_function_(DUF4498)	8	3.18484016083443e-05	NA	NA	NA	NA	0.667189706597045	NA	NA	NA	NA	0.92061402585709	1	NA	NA	NA	NA	NA	NA
PF14927	PF14927|Neurensin	20	7.96210040208607e-05	4	0	0	0.304328862719442	2.05486854079666	1	1	0.999062571681042	1	0.000217055709230112	0.887323739332698	NaN	0	0	1	0	4
PF14929	PF14929|TAF_RNA_Polymerase_I_subunit_A	22	8.75831044229468e-05	NA	NA	NA	NA	0.735691603336264	NA	NA	NA	NA	0.943701295698939	1	NA	NA	NA	NA	NA	NA
PF14931	PF14931|Intraflagellar_transport_complex_B,_subunit_20	11	4.37915522114734e-05	NA	NA	NA	NA	0.444000280088349	NA	NA	NA	NA	0.978910240764919	1	NA	NA	NA	NA	NA	NA
PF14932	PF14932|HAUS_augmin-like_complex_subunit_3	11	4.37915522114734e-05	NA	NA	NA	NA	0.62404763776197	NA	NA	NA	NA	0.968906610983253	1	NA	NA	NA	NA	NA	NA
PF14934	PF14934|Domain_of_unknown_function_(DUF4499)	11	4.37915522114734e-05	59	0	0	8.16154677293048	0.44524747188635	1	1	2.85957465972503e-33	4.29794071356672e-30	0.963927727323585	1	NaN	1	0	2	0	59
PF14935	PF14935|Transmembrane_protein_138	11	4.37915522114734e-05	NA	NA	NA	NA	0.444000280088349	NA	NA	NA	NA	0.978910240764919	1	NA	NA	NA	NA	NA	NA
PF14936	PF14936|Tumour_protein_p53-inducible_protein_11	11	4.37915522114734e-05	NA	NA	NA	NA	0.742079119810583	NA	NA	NA	NA	0.863369458224956	1	NA	NA	NA	NA	NA	NA
PF14938	PF14938|Soluble_NSF_attachment_protein,_SNAP	32	0.000127393606433377	NA	NA	NA	NA	0.524153956724524	NA	NA	NA	NA	0.999961881083523	1	NA	NA	NA	NA	NA	NA
PF14939	PF14939|DDB1-and_CUL4-substrate_receptor_15,_WD_repeat	11	4.37915522114734e-05	13	0	0	1.79830691606943	0.124028247254727	1	1	0.0335385459680689	1	0.999998300889564	1	NaN	0	0	1	0	13
PF14940	PF14940|Transmembrane_219	22	8.75831044229468e-05	NA	NA	NA	NA	0.319830710233133	NA	NA	NA	NA	0.999997136393583	1	NA	NA	NA	NA	NA	NA
PF14942	PF14942|Organelle_biogenesis,_Muted-like_protein	11	4.37915522114734e-05	NA	NA	NA	NA	0.180945319625046	NA	NA	NA	NA	0.999809148225761	1	NA	NA	NA	NA	NA	NA
PF14944	PF14944|Tongue_Cancer_Chemotherapy_Resistant_Protein_1	8	3.18484016083443e-05	NA	NA	NA	NA	1.31948961442388	NA	NA	NA	NA	0.156256866074844	1	NA	NA	NA	NA	NA	NA
PF14946	PF14946|Domain_of_unknown_function_(DUF4501)	22	8.75831044229468e-05	4	0	0	0.27666260247222	0.418006592804695	1	1	0.999672102220587	1	0.9921941395388	1	NaN	0	0	1	0	4
PF14948	PF14948|RESP18_domain	1	3.98105020104304e-06	NA	NA	NA	NA	6.8108949215115	NA	NA	NA	NA	0.0102740870627917	1	NA	NA	NA	NA	NA	NA
PF14949	PF14949|ARF7_effector_protein_C-terminus	11	4.37915522114734e-05	65	0	0	8.99153458034714	0.762058173036252	1	1	6.76511297726187e-39	1.04723948888014e-35	0.796896898892076	1	NaN	0	0	1	0	65
