GeneId	Symbol	Normal_transcript	Tumor_transcript	Normal_protein	Tumor_protein	Annotation	DriverAnnotation	NotNoise	IsModel	IsFunctional	Driver	SpecificDriver	Druggable	CDS_Normal	CDS_Tumor	CDS_change	UTR_change	Patients_affected
23219	FBXO28	uc001hoh.2	uc010pvc.1	Q9NVF7	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8326T
23015	GOLGA8A	uc001zih.2	uc001zii.2	None	A7E2F4-3	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8429T
64506	CPEB1	uc002biq.2	uc010uof.1	Q9BZB8-4	Q9BZB8-4	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8432T
10794	ZNF460	uc002qog.2	uc010ygv.1	Q14592	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8324T
4302	MLLT6	uc002hqi.3	uc010cvn.1	P55198	None	BIOPOLYMER_METABOLIC_PROCESS,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_CELLULAR_METABOLIC_PROCESS,REGULATION_OF_GENE_EXPRESSION,REGULATION_OF_METABOLIC_PROCESS,REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_RNA_METABOLIC_PROCESS,REGULATION_OF_TRANSCRIPTION,REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT,RNA_BIOSYNTHETIC_PROCESS,RNA_METABOLIC_PROCESS,TRANSCRIPTION,TRANSCRIPTION_DNA_DEPENDENT	driver	0	1	1	1	0	0	1	0	1	1	8476T
53822	FXYD7	uc002nyf.1	uc002nye.1	None	P58549	Nothing	Nothing	0	1	0	0	0	0	1	1	1	0	8434T
6342	SCP2	uc001cut.1	uc001cur.1	P22307-6	P22307	HALLMARK_ADIPOGENESIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_PEROXISOME	Nothing	0	1	1	0	0	0	1	1	1	1	8432T
84941	HSH2D	uc010ead.2	uc002ndp.3	None	Q96JZ2	Nothing	d1	0	1	1	0	0	0	0	1	1	1	8422T
3101	HK3	uc003mfa.2	uc003mez.2	P52790	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8332T
718	C3	uc002mfl.2	uc002mfm.2	None	P01024	HALLMARK_ADIPOGENESIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_HEME_METABOLISM	d1	0	1	1	0	0	0	1	1	1	1	8345T
58985	IL22RA1	uc001biq.1	uc010oeg.1	Q8N6P7	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8404T
51585	PCF11	uc001ozy.2	uc001ozx.3	None	O94913	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8436T
51004	COQ6	uc001xph.2	uc001xpf.2	Q9Y2Z9	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8404T
387755	INSC	uc001mlz.2	uc001mmb.2	Q1MX18-2	Q1MX18-2	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8429T
7100	TLR5	uc001hnw.1	uc001hnv.1	O60602	O60602	Nothing	d1	0	1	0	0	0	0	1	1	0	1	8403T
1368	CPM	uc001sup.2	uc001suq.2	P14384	P14384	HALLMARK_COMPLEMENT	Nothing	0	1	0	0	0	0	1	1	0	1	8421T
220004	C11orf66	uc001nru.1	uc009ynq.1	Q7Z5V6	Q7Z5V6-2	Nothing	Nothing	0	1	1	0	0	0	1	1	1	0	8431T
221178	SPATA13	uc001upd.1	uc001uph.2	None	Q96N96-2	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8326T
2589	GALNT1	uc002kzb.2	uc010dmu.2	Q10472	Q10472	HALLMARK_ALLOGRAFT_REJECTION	Nothing	0	1	0	0	0	0	1	1	0	1	8404T
113622	ADPRHL1	uc001vtq.1	uc001vtp.1	Q8NDY3	Q8NDY3-2	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8326T
130026	ICA1L	uc002uzi.1	uc002uzh.1	Q8NDH6	Q8NDH6	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8333T
5129	CDK18	uc001hcq.2	uc001hct.2	Q07002-2	None	Nothing	Nothing	0	1	1	0	0	0	1	0	1	1	8327T
25850	ZNF345	uc002oey.3	uc002oex.2	Q14585	Q14585	BIOPOLYMER_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS,NEGATIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_CELLULAR_PROCESS,NEGATIVE_REGULATION_OF_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_RNA_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_TRANSCRIPTION,NEGATIVE_REGULATION_OF_TRANSCRIPTION_DNA_DEPENDENT,NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_CELLULAR_METABOLIC_PROCESS,REGULATION_OF_GENE_EXPRESSION,REGULATION_OF_METABOLIC_PROCESS,REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_RNA_METABOLIC_PROCESS,REGULATION_OF_TRANSCRIPTION,REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT,REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,RNA_BIOSYNTHETIC_PROCESS,RNA_METABOLIC_PROCESS,TRANSCRIPTION,TRANSCRIPTION_DNA_DEPENDENT,TRANSCRIPTION_FROM_RNA_POLYMERASE_III_PROMOTER,TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	Nothing	0	1	0	0	0	0	1	1	0	1	8443T
56142	PCDHA6	uc003lho.2	uc011dab.1	Q9UN73	None	ANATOMICAL_STRUCTURE_DEVELOPMENT,MULTICELLULAR_ORGANISMAL_DEVELOPMENT,NERVOUS_SYSTEM_DEVELOPMENT,SYSTEM_DEVELOPMENT	Nothing	0	1	1	0	0	0	1	1	1	1	8332T
112840	WDR89	uc001xgi.2	uc001xgh.2	Q96FK6	Q96FK6	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8426T
387032	ZKSCAN4	uc003nks.1	uc011dlb.1	Q969J2	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8327T
545	ATR	uc003eux.3	uc003euy.1	Q13535	None	BIOPOLYMER_METABOLIC_PROCESS,CELL_CYCLE_CHECKPOINT_GO_0000075,CELL_CYCLE_GO_0007049,DNA_DAMAGE_CHECKPOINT,DNA_DAMAGE_RESPONSESIGNAL_TRANSDUCTION,DNA_DEPENDENT_DNA_REPLICATION,DNA_INTEGRITY_CHECKPOINT,DNA_METABOLIC_PROCESS,DNA_REPAIR,DNA_REPLICATION,INTRACELLULAR_SIGNALING_CASCADE,MULTICELLULAR_ORGANISMAL_DEVELOPMENT,NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS,NEGATIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_CELLULAR_PROCESS,NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_DNA_REPLICATION,NEGATIVE_REGULATION_OF_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_CELLULAR_METABOLIC_PROCESS,REGULATION_OF_CELL_CYCLE,REGULATION_OF_DNA_METABOLIC_PROCESS,REGULATION_OF_DNA_REPLICATION,REGULATION_OF_METABOLIC_PROCESS,REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,RESPONSE_TO_DNA_DAMAGE_STIMULUS,RESPONSE_TO_ENDOGENOUS_STIMULUS,RESPONSE_TO_STRESS,SIGNAL_TRANSDUCTION	driver	0	1	1	1	0	1	1	1	1	1	8404T
2941	GSTA4	uc003pbf.2	uc003pbc.2	O15217	O15217	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8326T
5033	P4HA1	uc010qkb.1	uc001jti.2	P13674-3	None	HALLMARK_GLYCOLYSIS,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_MTORC1_SIGNALING	Nothing	0	1	1	0	0	0	1	0	1	1	8326T
57458	TMCC3	uc001tdj.2	uc001tdi.2	Q9ULS5	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8415T
10171	RCL1	uc003zis.2	uc010mhl.1	Q9Y2P8	None	HALLMARK_HEME_METABOLISM,HALLMARK_MYC_TARGETS_V2	Nothing	0	1	1	0	0	0	1	1	1	1	8327T
2342	FNTB	uc001xia.2	uc010tso.1	P49356	None	BIOPOLYMER_METABOLIC_PROCESS,BIOPOLYMER_MODIFICATION,BIOSYNTHETIC_PROCESS,CELLULAR_MACROMOLECULE_METABOLIC_PROCESS,CELLULAR_PROTEIN_METABOLIC_PROCESS,LIPOPROTEIN_BIOSYNTHETIC_PROCESS,LIPOPROTEIN_METABOLIC_PROCESS,MACROMOLECULE_BIOSYNTHETIC_PROCESS,PROTEIN_AMINO_ACID_LIPIDATION,PROTEIN_METABOLIC_PROCESS,PROTEIN_MODIFICATION_PROCESS	Nothing	0	1	1	0	0	0	1	1	1	1	8422T
4916	NTRK3	uc002bmg.2	uc010bni.2	Q16288-2	None	HALLMARK_UV_RESPONSE_UP	driver	0	1	1	1	0	0	1	0	1	1	8419T
9317	PTER	uc001iog.1	uc001ioi.1	Q96BW5	Q96BW5	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8403T
390	RND3	uc002txg.2	uc002txe.2	P61587	P61587	HALLMARK_UV_RESPONSE_DN	Nothing	0	1	0	0	0	0	1	1	0	1	8342T
30817	EMR2	uc010xnw.1	uc010dzs.1	Q9UHX3-6	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8436T
27332	ZNF638	uc010fec.2	uc002shw.2	None	Q14966-2	BIOPOLYMER_METABOLIC_PROCESS,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,RNA_METABOLIC_PROCESS,RNA_PROCESSING,RNA_SPLICING	driver	0	1	1	1	0	0	1	1	1	1	8419T
374864	C18orf34	uc010xbq.1	uc002kxo.2	None	Q5BJE1-2	Nothing	Nothing	0	1	1	0	0	0	0	1	1	1	8432T
51667	NUB1	uc003wjx.2	uc011kvj.1	None	None	HALLMARK_INTERFERON_ALPHA_RESPONSE	Nothing	0	1	1	0	0	0	1	0	1	1	8404T
25938	HEATR5A	uc001wrf.3	uc010ami.2	None	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8409T
166793	ZBTB49	uc010icy.2	uc010icz.2	None	None	Nothing	Nothing	0	1	1	0	0	0	0	1	1	1	8415T
63967	CLSPN	uc009vux.2	uc001bzi.2	Q9HAW4-2	Q9HAW4	Nothing	driver	0	1	1	1	0	0	1	1	1	0	8430T
84619	ZGPAT	uc010gkk.1	uc002ygm.2	None	Q8N5A5-3	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8332T
201973	CCDC111	uc003iwj.2	uc003iwm.2	Q96LW4-2	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8436T
889	KRIT1	uc003ulr.1	uc010lev.1	O00522	None	INTRACELLULAR_SIGNALING_CASCADE,SIGNAL_TRANSDUCTION,SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	Nothing	0	1	1	0	0	0	1	1	1	1	8405T
283298	OLFML1	uc001mfi.2	uc010raz.1	Q6UWY5	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8433T
26227	PHGDH	uc001ehz.2	uc001eic.2	O43175	None	HALLMARK_MTORC1_SIGNALING	Nothing	0	1	1	0	0	0	1	0	1	1	8404T
771	CA12	uc002amc.2	uc002ame.2	O43570	None	HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_HYPOXIA	Nothing	0	1	1	0	0	0	1	1	1	0	8404T
6905	TBCE	uc001hwz.1	uc001hxb.1	Q15813	None	CELLULAR_MACROMOLECULE_METABOLIC_PROCESS,CELLULAR_PROTEIN_METABOLIC_PROCESS,PROTEIN_FOLDING,PROTEIN_METABOLIC_PROCESS	Nothing	0	1	1	0	0	0	1	1	1	1	8327T
3801	KIFC3	uc010vhz.1	uc010vhw.1	None	None	HALLMARK_MYOGENESIS	driver	0	1	1	1	0	0	1	1	1	1	8404T
55116	TMEM39B	uc001buf.3	uc010ogw.1	None	None	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8430T
9644	SH3PXD2A	uc010qqs.1	uc001kxj.1	Q5TCZ1-2	Q5TCZ1-3	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8424T
5893	RAD52	uc010sdu.1	uc001qiw.1	None	None	HALLMARK_DNA_REPAIR	d1	0	1	1	0	0	0	1	0	1	1	8324T
6820	SULT2B1	uc002pjl.2	uc002pjm.2	O00204	O00204-2	HALLMARK_BILE_ACID_METABOLISM,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_HYPOXIA,HALLMARK_PEROXISOME	Nothing	0	1	1	0	0	0	1	1	1	1	8404T
80328	ULBP2	uc010kij.2	uc003qno.2	None	Q9BZM5	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8431T
3231	HOXD1	uc002ukv.3	uc010zez.1	Q9GZZ0	None	Nothing	Nothing	0	1	0	0	0	0	1	1	1	1	8409T
221016	CCDC7	uc009xlx.1	uc001iwj.2	None	Q96M83	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8429T
64072	CDH23	uc001jsg.3	uc010qjr.1	Q9H251-7	Q9H251-11	CELLULAR_HOMEOSTASIS,HOMEOSTATIC_PROCESS,NEUROLOGICAL_SYSTEM_PROCESS,PHOTORECEPTOR_CELL_MAINTENANCE,REGULATION_OF_BIOLOGICAL_QUALITY,SENSORY_PERCEPTION,SYSTEM_PROCESS	Nothing	0	1	1	0	0	0	1	1	1	1	8433T
84902	CCDC123	uc002nty.2	uc010edg.2	Q96ST8	None	Nothing	Nothing	0	1	1	0	0	0	1	0	1	1	8327T
22998	LIMCH1	uc003gvv.3	uc010ifv.2	Q9UPQ0-2	None	Nothing	Nothing	0	1	1	0	0	0	1	0	1	1	8326T
55344	PLCXD1	uc011mgx.1	uc004cpc.2	None	Q9NUJ7	Nothing	Nothing	0	1	1	0	0	0	0	1	1	1	8332T
1848	DUSP6	uc001tay.2	uc001taz.2	Q16828	Q16828-2	HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_KRAS_SIGNALING_UP	Nothing	0	1	1	0	0	0	1	1	1	0	8476T
83733	SLC25A18	uc002zmp.1	uc002zmq.1	Q9H1K4	Q9H1K4	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8403T
57649	PHF12	uc002hdg.1	uc002hdi.1	Q96QT6	None	BIOPOLYMER_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS,NEGATIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_CELLULAR_PROCESS,NEGATIVE_REGULATION_OF_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_RNA_METABOLIC_PROCESS,NEGATIVE_REGULATION_OF_TRANSCRIPTION,NEGATIVE_REGULATION_OF_TRANSCRIPTION_DNA_DEPENDENT,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_CELLULAR_METABOLIC_PROCESS,REGULATION_OF_GENE_EXPRESSION,REGULATION_OF_METABOLIC_PROCESS,REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_RNA_METABOLIC_PROCESS,REGULATION_OF_TRANSCRIPTION,REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT,RNA_BIOSYNTHETIC_PROCESS,RNA_METABOLIC_PROCESS,TRANSCRIPTION,TRANSCRIPTION_DNA_DEPENDENT	d1	0	1	1	0	0	0	1	1	1	1	8419T
4684	NCAM1	uc001pns.2	uc001pnr.2	None	None	HALLMARK_MYOGENESIS	d1	0	1	1	0	0	0	1	1	1	1	8432T
54676	GTPBP2	uc003ovs.2	uc010jyv.2	Q9BX10	Q9BX10-2	INTRACELLULAR_SIGNALING_CASCADE,SIGNAL_TRANSDUCTION,SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	Nothing	0	1	1	0	0	0	1	1	1	1	8476T
11011	TLK2	uc002izz.3	uc010wpd.1	Q86UE8-2	Q86UE8-3	BIOPOLYMER_METABOLIC_PROCESS,BIOPOLYMER_MODIFICATION,CELLULAR_MACROMOLECULE_METABOLIC_PROCESS,CELLULAR_PROTEIN_METABOLIC_PROCESS,CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,CHROMOSOME_ORGANIZATION_AND_BIOGENESIS,DNA_METABOLIC_PROCESS,ESTABLISHMENT_AND_OR_MAINTENANCE_OF_CHROMATIN_ARCHITECTURE,INTRACELLULAR_SIGNALING_CASCADE,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,PHOSPHORYLATION,POST_TRANSLATIONAL_PROTEIN_MODIFICATION,PROTEIN_AMINO_ACID_PHOSPHORYLATION,PROTEIN_METABOLIC_PROCESS,PROTEIN_MODIFICATION_PROCESS,REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION_AND_BIOGENESIS,REGULATION_OF_CELLULAR_METABOLIC_PROCESS,REGULATION_OF_CHROMOSOME_ORGANIZATION_AND_BIOGENESIS,REGULATION_OF_DNA_METABOLIC_PROCESS,REGULATION_OF_METABOLIC_PROCESS,REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_ORGANELLE_ORGANIZATION_AND_BIOGENESIS,SIGNAL_TRANSDUCTION	Nothing	0	1	1	0	0	0	1	1	1	1	8429T
51566	ARMCX3	uc004eia.1	uc004eic.1	Q9UH62	Q9UH62	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8409T
246181	AKR7L	uc010ocx.1	uc010ocy.1	None	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8327T
9609	RAB36	uc002zwv.1	uc010gtw.1	O95755	O95755-2	Nothing	Nothing	0	1	1	0	0	0	1	1	1	0	8327T
7203	CCT3	uc001fol.1	uc001fon.1	P49368	P49368-2	HALLMARK_MYC_TARGETS_V1	d1	0	1	1	0	0	0	1	1	1	0	8404T
400720	ZNF772	uc010yha.1	uc002qou.2	None	Q68DY9-2	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8324T
3454	IFNAR1	uc002yrn.2	uc011adv.1	P17181	None	HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE	d1	0	1	0	0	0	0	1	1	1	1	8404T
905	CCNT2	uc002tub.1	uc002tuc.1	O60583-2	O60583	BIOPOLYMER_METABOLIC_PROCESS,CELL_CYCLE_GO_0007049,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_CATALYTIC_ACTIVITY,REGULATION_OF_CELL_CYCLE,REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,REGULATION_OF_KINASE_ACTIVITY,REGULATION_OF_MOLECULAR_FUNCTION,REGULATION_OF_PROTEIN_KINASE_ACTIVITY,REGULATION_OF_TRANSFERASE_ACTIVITY,RNA_BIOSYNTHETIC_PROCESS,RNA_METABOLIC_PROCESS,TRANSCRIPTION,TRANSCRIPTION_DNA_DEPENDENT,TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	d1	0	1	1	0	0	0	1	1	1	1	8639T
6238	RRBP1	uc010zrq.1	uc010gcl.1	None	None	BIOSYNTHETIC_PROCESS,CELLULAR_BIOSYNTHETIC_PROCESS,CELLULAR_MACROMOLECULE_METABOLIC_PROCESS,CELLULAR_PROTEIN_METABOLIC_PROCESS,MACROMOLECULE_BIOSYNTHETIC_PROCESS,PROTEIN_METABOLIC_PROCESS,TRANSLATION	Nothing	0	1	1	0	0	0	1	1	1	1	8476T
6692	SPINT1	uc001zna.2	uc010ucs.1	O43278	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8327T
64145	ZFYVE20	uc010hek.1	uc003bzm.1	Q9H1K0	Q9H1K0	HALLMARK_COMPLEMENT	Nothing	0	1	0	0	0	0	1	1	0	1	8424T
55510	DDX43	uc003pgw.2	uc011dyn.1	Q9NXZ2	None	Nothing	Nothing	0	1	1	0	0	0	1	0	1	1	8431T
9253	NUMBL	uc010xvq.1	uc002oon.2	None	Q9Y6R0	ANATOMICAL_STRUCTURE_DEVELOPMENT,MULTICELLULAR_ORGANISMAL_DEVELOPMENT,NERVOUS_SYSTEM_DEVELOPMENT,SYSTEM_DEVELOPMENT	d1	0	1	1	0	0	0	1	1	1	1	8344T
9871	SEC24D	uc003ici.3	uc003icj.3	O94855	O94855-2	HALLMARK_ANDROGEN_RESPONSE,HALLMARK_PROTEIN_SECRETION	driver	0	1	1	1	0	0	1	1	1	0	8338T
84335	AKT1S1	uc002pqn.3	uc002pql.3	Q96B36	Q96B36	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Nothing	0	1	0	0	0	0	1	1	0	1	8341T
773	CACNA1A	uc002mwv.3	uc002mwx.3	None	None	HALLMARK_UV_RESPONSE_DN	Nothing	0	1	1	0	0	0	1	1	1	1	8344T
3383	ICAM1	uc002mnq.2	uc010xle.1	P05362	None	HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_APICAL_JUNCTION,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UV_RESPONSE_UP	d1	0	1	1	0	0	0	1	1	1	0	8404T
63924	CIDEC	uc003btq.2	uc003bto.2	Q96AQ7	None	APOPTOSIS_GO,CELL_DEVELOPMENT,POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS,POSITIVE_REGULATION_OF_CELLULAR_PROCESS,POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,PROGRAMMED_CELL_DEATH,REGULATION_OF_APOPTOSIS,REGULATION_OF_DEVELOPMENTAL_PROCESS,REGULATION_OF_PROGRAMMED_CELL_DEATH	Nothing	0	1	1	0	0	0	1	0	1	1	8422T
1740	DLG2	uc001paj.2	uc010rtb.1	Q15700	None	Nothing	d1	0	1	1	0	0	0	1	1	1	1	8324T
4868	NPHS1	uc002oby.2	uc010eem.1	O60500	None	HALLMARK_KRAS_SIGNALING_DN	d1	0	1	1	0	0	0	1	0	1	1	8406T
3601	IL15RA	uc001iiv.2	uc001iiw.2	Q13261	None	HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nothing	0	1	1	0	0	0	1	1	1	1	8434T
63976	PRDM16	uc001akc.2	uc009vlh.2	None	None	Nothing	driver	0	1	1	1	0	0	1	1	1	1	8336T
81691	LOC81691	uc002dhv.2	uc002dhy.3	Q96IC2	Q96IC2	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8419T
6917	TCEA1	uc003xrv.2	uc010lyg.2	P23193-2	None	HALLMARK_HEME_METABOLISM,HALLMARK_MTORC1_SIGNALING	driver	0	1	1	1	0	0	1	0	1	1	8338T
397	ARHGDIB	uc001rcq.1	uc001rcp.1	P52566	None	ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,ACTIN_FILAMENT_BASED_PROCESS,CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,IMMUNE_RESPONSE,IMMUNE_SYSTEM_PROCESS,INTRACELLULAR_SIGNALING_CASCADE,MULTICELLULAR_ORGANISMAL_DEVELOPMENT,NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS,NEGATIVE_REGULATION_OF_CELLULAR_PROCESS,NEGATIVE_REGULATION_OF_CELL_ADHESION,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,RAS_PROTEIN_SIGNAL_TRANSDUCTION,REGULATION_OF_CELL_ADHESION,RHO_PROTEIN_SIGNAL_TRANSDUCTION,SIGNAL_TRANSDUCTION,SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	d1	0	1	1	0	0	0	1	0	1	1	8327T
89978	ATPBD4	uc001zja.2	uc001ziz.2	Q7L8W6	None	Nothing	Nothing	0	1	0	0	0	0	1	1	1	1	8326T
10288	LILRB2	uc002qfc.2	uc010erj.2	Q8N423-2	None	CELLULAR_DEFENSE_RESPONSE,CELL_CELL_SIGNALING,CELL_SURFACE_RECEPTOR_LINKED_SIGNAL_TRANSDUCTION_GO_0007166,DEFENSE_RESPONSE,IMMUNE_RESPONSE,IMMUNE_SYSTEM_PROCESS,SIGNAL_TRANSDUCTION	d1	0	1	1	0	0	0	1	0	1	1	8436T
8192	CLPP	uc002mem.1	uc002men.1	Q16740	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8327T
147660	ZNF578	uc002pzp.3	uc002pzn.2	Q96N58	None	Nothing	Nothing	0	1	1	0	0	0	1	0	1	1	8404T
64785	GINS3	uc002enj.3	uc002enh.3	Q9BRX5-2	Q9BRX5	HALLMARK_E2F_TARGETS	Nothing	0	1	1	0	0	0	1	1	1	0	8332T
10513	APPBP2	uc002iys.1	uc010ddl.1	Q92624	None	HALLMARK_ANDROGEN_RESPONSE	d1	0	1	0	0	0	0	1	1	1	1	8326T
149041	RC3H1	uc010pms.1	uc001gju.3	None	Q5TC82	Nothing	Nothing	0	1	1	0	0	0	1	1	1	0	8339T
2119	ETV5	uc003fpy.2	uc003fpz.2	None	P41161	HALLMARK_KRAS_SIGNALING_UP	driver	0	1	1	1	0	0	1	1	1	1	8436T
